root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0.426
1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;0.3402
1;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;1;0.3434
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0.438
1;1;1;0;1;0;1;0;1;1;1;0;0;1;0;0;1;0.4024
1;1;1;1;0;0;0;1;0;1;1;0;0;1;0;0;1;0.3628
1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0.3488
1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;1;0.3704
1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0.4156
1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0.3188
1;1;0;0;0;1;1;0;1;1;1;0;0;1;0;0;1;0.4108
1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0.4358
1;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0.435
1;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;0.357
1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0.4198
1;1;1;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0.3554
1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0.3504
1;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0.3458
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0.4206
1;1;1;1;0;1;1;0;1;1;1;0;0;1;0;0;1;0.4094
1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0.4362
1;1;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;0.4178
1;1;1;1;0;1;0;1;1;1;1;0;0;1;0;0;1;0.3662
1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0.3494
1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0.4114
1;1;0;1;1;0;0;1;1;1;1;0;0;1;0;0;1;0.3752
1;1;0;1;0;0;0;1;1;1;1;0;0;1;0;0;1;0.3746
1;1;0;1;0;1;1;1;0;1;1;0;0;1;0;0;1;0.3586
1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0.4344
1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0.4256
1;1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;0.4044
1;1;0;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0.3748
1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0.4378
1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;0.317
1;1;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0.4156
1;1;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0.3388
1;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;0.3854
1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0.317
1;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0.337
1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0.4036
1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0.407
1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0.3246
1;1;1;1;0;0;1;1;1;1;1;0;0;1;0;0;1;0.324
1;1;0;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0.336
1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0.3062
1;1;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0.3836
1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;0.459
1;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0.4016
1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0.3208
1;1;0;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0.3296
1;1;1;0;0;0;1;0;1;1;1;0;0;1;0;0;1;0.3868
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0.2804
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0.3702
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0.445
1;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0.3896
1;1;1;0;0;0;0;1;1;1;1;0;0;1;0;0;1;0.3362
1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;0;1;0.4322
1;1;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0.3984
1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;1;0.3504
1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0.3598
1;1;0;1;0;1;0;1;1;1;1;0;0;1;0;0;1;0.3932
1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0.3594
1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;1;0.3334
1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0.3218
1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0.45
