root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0.6218
1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1.0298
1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0.837
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0.9534
1;1;1;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0.7002
1;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1.1272
1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;1;0.795
1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0.648
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;1.0294
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;1;0;0.8472
1;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0.613
1;1;1;1;1;0;0;0;0;1;0;0;1;1;0;0;1;1.0944
1;1;1;1;1;0;0;0;0;1;0;0;1;1;0;1;0;0.9156
1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0.5576
1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0.6986
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0.7908
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0.9952
1;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0.6522
1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0.9076
1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0.669
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0.9048
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1.1174
1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0.702
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0.948
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1.1306
1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;0.6784
1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;0;0.601
1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0.5032
1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0.8904
1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0.7428
1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0.5034
1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0.935
1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;0;0.589
1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;0.5032
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0.6702
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;0.6016
1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0.496
1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;0.6904
1;1;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0.742
1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0.9792
1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;0.6688
1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;0.5804
1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0.6788
1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0.5898
1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0.515
1;1;1;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0.9338
1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0.9224
1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;0.7486
1;1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0.5054
1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0.6836
1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0.9418
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0.6006
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0.839
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1.0488
1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0.7094
1;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0.6486
1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0.8888
1;1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0.6456
1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0.8306
1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;1;1.0384
1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;0.9472
1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0.706
1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1.1206
1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;1;0.6772
1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0.675
