root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;4.4986
1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;3.8102
1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;4.433
1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;3.6386
1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;4.5188
1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;3.6416
1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;0;3.7994
1;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;4.4456
1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;4.4348
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;2.1838
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;3.6062
1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;4.4618
